68.6,47.0,19.0,0.0,100662.2,23.4,0,64,
69.0,47.0,19.0,0.0,100656.28,23.3,0,202,
69.5,47.0,19.0,0.0,100657.64,23.3,0,114,
69.9,47.0,19.0,0.0,100657.64,23.3,0,130,
70.4,47.0,19.0,0.0,100659.56,23.4,0,19,
70.8,47.0,19.0,0.0,100655.96,23.4,0,19,
71.3,47.0,19.0,0.0,100655.49,23.4,0,116,
71.7,47.0,19.0,0.0,100661.13,23.4,0,75,
72.2,47.0,19.0,0.0,100661.13,23.4,0,65,
72.6,47.0,19.0,0.0,100657.93,23.5,0,3,
73.0,47.0,19.0,0.0,100659.17,23.5,0,87,
73.5,47.0,19.0,0.0,100661.78,23.6,0,128,
73.9,47.0,19.0,0.0,100661.78,23.6,0,112,
74.4,47.0,19.0,0.0,100659.93,23.5,0,1,
74.8,47.0,19.0,0.0,100660.92,23.6,0,116,
75.2,47.0,19.0,0.0,100662.87,23.7,0,119,
75.7,47.0,19.0,0.0,100662.87,23.7,0,114,
76.1,47.0,19.0,0.0,100664.44,23.7,0,117,
76.6,47.0,19.0,0.0,100656.64,23.6,0,4,
77.0,47.0,19.0,0.0,100661.35,23.9,0,202,
77.5,47.0,19.0,0.0,100665.6,23.9,0,120,
77.9,47.0,19.0,0.0,100665.6,23.9,0,116,
78.3,47.0,19.0,0.0,100664.14,23.1,0,211,
78.8,47.0,19.0,0.0,100663.11,23.1,0,0,
79.2,47.0,19.0,0.0,100664.57,23.11,0,76,
79.6,47.0,19.0,0.0,100664.57,23.11,0,84,
80.1,47.0,19.0,0.0,100661.43,23.11,0,133,
80.5,47.0,19.0,0.0,100660.3,23.12,0,196,
80.9,47.0,19.0,0.0,100661.0,23.12,0,126,
81.4,47.0,19.0,0.0,100661.0,23.12,0,116,
81.8,47.0,19.0,0.0,100660.95,23.12,0,85,
82.2,47.0,19.0,0.0,100661.54,23.13,0,72,
82.7,47.0,19.0,0.0,100660.2,23.13,0,114,
83.1,47.0,19.0,0.0,100660.2,23.13,0,115,
83.5,47.0,19.0,0.0,100662.96,23.13,0,70,
83.9,47.0,19.0,0.0,100662.43,23.14,0,16,
84.4,47.0,19.0,0.0,100660.2,23.13,0,1,
84.8,47.0,19.0,0.0,100660.2,23.13,0,17,
85.2,47.0,19.0,0.0,100658.48,23.14,0,8,
85.6,47.0,19.0,0.0,100657.17,23.15,0,15,
86.1,47.0,19.0,0.0,100659.94,23.15,0,128,
86.5,47.0,19.0,0.0,100659.94,23.15,0,120,
87.0,47.0,19.0,0.0,100660.76,23.17,0,133,
87.4,47.0,19.0,0.0,100656.91,23.17,0,9,
87.9,47.0,19.0,0.0,100658.59,23.18,0,7,
88.3,47.0,19.0,0.0,100656.4,23.17,0,16,
88.8,47.0,19.0,0.0,100656.4,23.17,0,7,
89.2,47.0,19.0,0.0,100655.67,23.18,0,1,
89.6,47.0,19.0,0.0,100656.1,23.19,0,79,
90.1,47.0,19.0,0.0,100657.67,23.19,0,127,
90.5,47.0,19.0,0.0,100657.67,23.19,0,131,
90.9,47.0,19.0,0.0,100659.43,23.2,0,75,
91.4,47.0,19.0,0.0,100661.92,23.2,0,205,
91.8,47.0,19.0,0.0,100661.32,23.20,0,128,
92.3,47.0,19.0,0.0,100661.32,23.20,0,120,
92.7,47.0,19.0,0.0,100657.1,23.20,0,75,
93.1,47.0,19.0,0.0,100661.6,23.20,0,127,
93.6,47.0,19.0,0.0,100658.2,23.21,0,4,
94.0,47.0,19.0,0.0,100658.2,23.21,0,202,
94.5,47.0,19.0,0.0,100660.73,23.22,0,8,
94.9,47.0,19.0,0.0,100660.40,23.21,0,128,
95.4,47.0,19.0,0.0,100662.9,23.22,0,7,
95.8,47.0,19.0,0.0,100663.50,23.22,0,8,
96.2,47.0,19.0,0.0,100663.50,23.22,0,3,
96.7,47.0,19.0,0.0,100661.57,23.25,0,112,
97.1,47.0,19.0,0.0,100661.14,23.25,0,117,
97.5,47.0,19.0,0.0,100656.96,23.26,0,127,
98.0,47.0,19.0,0.0,100656.96,23.26,0,79,
98.4,47.0,19.0,0.0,100659.35,23.26,0,126,
98.9,47.0,19.0,0.0,100660.7,23.26,0,86,
99.3,47.0,19.0,0.0,100663.46,23.26,0,6,
99.8,47.0,19.0,0.0,100663.46,23.26,0,17,
100.2,47.0,19.0,0.0,100676.82,23.27,0,114,
100.6,47.0,19.0,0.0,100673.83,23.27,0,6,
101.1,47.0,19.0,0.0,100672.15,23.28,0,1,
101.5,47.0,19.0,0.0,100671.96,23.28,0,113,
102.0,47.0,19.0,0.0,100671.96,23.28,0,135,
102.4,47.0,19.0,0.0,100666.81,23.29,0,0,
102.9,47.0,19.0,0.0,100670.9,23.28,0,5,
103.3,47.0,19.0,0.0,100667.89,23.2,0,134,
103.8,47.0,19.0,0.0,100667.89,23.2,0,201,
104.6,47.0,19.0,0.0,100669.51,23.30,0,113,
105.1,47.0,19.0,0.0,100664.47,23.31,0,119,
105.5,47.0,19.0,0.0,100664.47,23.31,0,115,
105.9,47.0,19.0,0.0,100660.95,23.31,0,9,
106.4,47.0,19.0,0.0,100662.3,23.31,0,130,
106.8,47.0,19.0,0.0,100659.98,23.31,0,19,
107.3,47.0,19.0,0.0,100663.68,23.32,0,14,
107.7,47.0,19.0,0.0,100663.68,23.32,0,18,
108.2,47.0,19.0,0.0,100664.88,23.34,0,3,
108.6,47.0,19.0,0.0,100667.10,23.34,0,199,
109.0,47.0,19.0,0.0,100663.95,23.34,0,135,
109.5,47.0,19.0,0.0,100663.95,23.34,0,118,
109.9,47.0,19.0,0.0,100663.42,23.36,0,3,
110.4,47.0,19.0,0.0,100661.51,23.36,0,4,
110.8,47.0,19.0,0.0,100667.54,23.37,0,117,
111.3,47.0,19.0,0.0,100665.48,23.37,0,18,
111.7,47.0,19.0,0.0,100665.48,23.37,0,14,
112.1,47.0,19.0,0.0,100670.65,23.37,0,15,
112.6,47.0,19.0,0.0,100668.59,23.38,0,7,
113.0,47.0,19.0,0.0,100664.2,23.3,0,201,
113.4,47.0,19.0,0.0,100664.2,23.3,0,129,
113.9,47.0,19.0,0.0,100663.11,23.3,0,7,
114.3,47.0,19.0,0.0,100664.85,23.3,0,204,
114.7,47.0,19.0,0.0,100666.7,23.40,0,76,
115.2,47.0,19.0,0.0,100666.7,23.40,0,84,
115.6,47.0,19.0,0.0,100660.40,23.40,0,120,
116.0,47.0,19.0,0.0,100659.81,23.42,0,198,
116.5,47.0,19.0,0.0,100662.25,23.42,0,18,
117.0,47.0,19.0,0.0,100662.25,23.42,0,14,
117.4,47.0,19.0,0.0,100664.75,23.40,0,9,
117.9,47.0,19.0,0.0,100661.2,23.43,0,132,
118.3,47.0,19.0,0.0,100664.5,23.44,0,200,
118.7,47.0,19.0,0.0,100667.21,23.44,0,128,
119.2,47.0,19.0,0.0,100667.21,23.44,0,120,
119.6,47.0,19.0,0.0,100669.51,23.45,0,131,
120.1,47.0,19.0,0.0,100669.68,23.45,0,14,
120.5,47.0,19.0,0.0,100665.7,23.45,0,114,
121.0,47.0,19.0,0.0,100665.7,23.45,0,198,
121.4,47.0,19.0,0.0,100668.49,23.46,0,127,
121.9,47.0,19.0,0.0,100670.44,23.46,0,14,
122.3,47.0,19.0,0.0,100673.75,23.46,0,128,
122.8,47.0,19.0,0.0,100673.75,23.46,0,119,
123.2,47.0,19.0,0.0,100673.75,23.46,0,130,
123.6,47.0,19.0,0.0,100680.78,23.47,0,5,
124.1,47.0,19.0,0.0,100679.64,23.47,0,1,
124.5,47.0,19.0,0.0,100673.34,23.48,0,130,
125.0,47.0,19.0,0.0,100673.34,23.48,0,204,
125.4,47.0,19.0,0.0,100671.71,23.48,0,130,
125.9,47.0,19.0,0.0,100665.69,23.5,0,132,
126.3,47.0,19.0,0.0,100663.57,23.5,0,204,
126.8,47.0,19.0,0.0,100663.57,23.5,0,199,
127.2,47.0,19.0,0.0,100665.42,23.5,0,204,
127.6,47.0,19.0,0.0,100669.49,23.5,0,135,
128.1,47.0,19.0,0.0,100672.58,23.52,0,120,
128.5,47.0,19.0,0.0,100670.62,23.52,0,126,
128.9,47.0,19.0,0.0,100670.62,23.52,0,118,
114.4,47.0,19.0,0.0,100671.2,65362,10599,
129.8,47.0,19.0,0.0,100663.92,23.52,0,8,
131.6,47.0,19.0,0.0,100666.53,23.54,0,120,
132.0,47.0,19.0,0.0,100668.92,23.54,0,84,
132.5,47.0,19.0,0.0,100668.92,23.54,0,9,
132.9,47.0,19.0,0.0,100666.9,23.54,0,16,
133.3,47.0,19.0,0.0,100665.98,23.55,0,17,
133.8,47.0,19.0,0.0,100668.96,23.55,0,121,
134.2,47.0,19.0,0.0,100665.7,23.56,0,132,
134.7,47.0,19.0,0.0,100665.7,23.56,0,197,
135.1,47.0,19.0,0.0,100674.96,23.57,0,5,
135.5,47.0,19.0,0.0,100672.35,23.56,0,2,
136.0,47.0,19.0,0.0,100668.1,23.57,0,65,
136.4,47.0,19.0,0.0,100668.1,23.57,0,5,
136.9,47.0,19.0,0.0,100671.43,23.59,0,115,
137.3,47.0,19.0,0.0,100668.17,23.59,0,0,
137.8,47.0,19.0,0.0,100665.7,23.6,0,2,
138.2,47.0,19.0,0.0,100665.7,23.6,0,9,
139.0,47.0,19.0,0.0,100669.85,23.61,0,75,
139.5,47.0,19.0,0.0,100676.60,23.62,0,16,
139.9,47.0,19.0,0.0,100676.60,23.62,0,0,
140.4,47.0,19.0,0.0,100673.46,23.62,0,113,
140.8,47.0,19.0,0.0,100672.53,23.62,0,16,
141.2,47.0,19.0,0.0,100667.49,23.62,0,6,
141.7,47.0,19.0,0.0,101447.49,23.62,0,3,
142.1,47.0,19.0,0.0,100664.72,23.63,0,7,
143.4,47.0,19.0,0.0,100660.92,23.63,0,18,
143.9,47.0,19.0,0.0,100660.92,23.63,0,3,
144.3,47.0,19.0,0.0,100663.69,23.64,0,128,
144.7,47.0,19.0,0.0,100663.58,23.65,0,19,
145.2,47.0,19.0,0.0,100664.56,326.1834,18,
145.6,47.0,19.0,0.0,100664.56,23.65,0,14,
146.1,47.0,19.0,0.0,100661.30,23.65,0,19,
147.0,47.0,19.0,0.0,100664.25,23.68,0,71,
147.4,47.0,19.0,0.0,100665.7,23.69,0,117,
147.9,47.0,19.0,0.0,100665.7,23.69,0,120,
148.3,47.0,19.0,0.0,100662.62,23.60,0,131,
149.2,47.0,19.0,0.0,100685.90,23.69,0,16,
149.7,47.0,19.0,0.0,100685.90,23.69,0,9,
150.1,47.0,19.0,0.0,100761.50,23.68,0,126,
150.5,47.0,19.0,0.0,100769.16,23.7,0,199,
151.0,47.0,19.0,0.0,100680.64,23.7,0,202,
151.4,47.0,19.0,0.0,100680.64,23.7,0,210,
151.9,47.0,19.0,0.0,100663.21,23.7,0,205,
152.3,47.0,19.0,0.0,100889.51,23.71,0,130,
152.8,47.0,19.0,0.3,2.15929481563,0,121,
4.13,0.0,100672.2,51.71,0,75,
154.1,47.0,19.0,0.0,100663.78,23.70,4,73,
154.5,47.0,19.0,0.0,100662.7,23.72,0,64,
154.9,47.0,19.0,0.0,100662.92,23.73,0,4,
155.4,47.0,19.0,0.0,100662.92,23.73,0,8,
155.8,47.0,19.0,1139,100660.9,23.73,0,1,
156.2,47.0,19.0,0.0,~,23.173,1724,
156.7,47.0,19.0,0.0,100664.86,23.75,0,2,
157.1,47.0,19.0,0.0,100664.86,23.75,0,5,
157.6,47.0,19.0,0.0,100667.42,23.76,0,5,
158.0,47.0,19.0,0.0,100665.5,23.76,0,64,
158.4,47.0,19.0,0.0,100662.88,23.77,0,5,
158.9,47.0,19.0,0.0,100662.88,23.77,0,8,
159.3,47.0,19.0,0.0,100664.67,23.77,0,113,
160.2,47.0,19.0,0.0,100663.9,23.78,0,4,
160.6,47.0,19.0,0.0,100661.52,23.79,0,120,
161.1,47.0,19.0,0.0,100661.52,23.79,0,130,
161.5,47.0,19.0,0.0,100657.82,23.79,0,2,
162.0,47.0,19.0,0.0,100657.78,23.7,0,200,
162.4,47.0,19.0,0.0,100664.23,23.80,0,115,
162.9,47.0,19.0,0.0,100664.23,23.80,0,130,
163.3,47.0,19.0,0.0,100658.59,23.7,0,133,
163.7,47.0,19.0,0.0,100656.6,23.80,0,73,
164.2,47.0,19.0,0.0,100656.96,23.7,0,200,
164.6,47.0,19.0,0.0,100659.31,23.80,0,130,
165.1,47.0,19.0,0.0,100659.31,23.80,0,126,
165.5,47.0,19.0,0.0,100661.32,23.82,0,1,
165.9,47.0,19.0,0.0,100658.23,23.82,0,130,
166.4,47.0,19.0,0.0,100658.93,23.82,0,117,
166.8,47.0,19.0,0.0,100658.93,23.82,0,121,
167.2,47.0,19.0,0.0,100662.73,23.84,0,115,
167.7,47.0,19.0,0.0,100658.93,23.84,0,1,
168.1,47.0,19.0,0.0,100658.5,23.84,0,200,
168.6,47.0,19.0,0.0,100658.5,23.84,0,211,
169.0,47.0,19.0,0.0,100666.15,23.85,0,74,
169.5,47.0,19.0,0.0,100667.46,23.86,0,6,
169.9,47.0,19.0,0.0,100663.34,23.86,0,17,
170.4,47.0,19.0,0.0,100663.18,23.87,0,3,
170.8,47.0,19.0,0.0,100663.18,23.87,0,19,
171.2,47.0,19.0,0.0,100661.5,23.87,0,74,
171.7,47.0,19.0,0.0,100662.26,23.87,0,119,
172.5,47.0,19.0,0.0,100665.7,23.87,0,0,
173.0,47.1,19.0,100663.18,23.87,0,,
173.4,47.0,19.0,0.0,100664.26,23.87,0,116,
173.9,47.0,19.0,0.0,100666.49,23.88,0,14,
174,103745934259906036.55,23.88,0,3,
174.8,47.0,19.0,0.0,100663.68,23.8,0,196,
175.2,47.0,19.0,0.0,100663.34,23.8,0,84,
175.6,47.0,19.0,0.0,100665.59,23.90,0,5,
176.1,47.0,19.0,0.0,100665.59,23.90,0,17,
176.5,47.0,19.0,0.0,100660.10,23.90,0,202,
176.9,47.0,19.0,0.0,100659.93,23.90,0,115,
177.8,47.0,19.0,0.0,100659.34,23.90,0,120,
178.3,47.0,19.0,0.0,100658.85,23.92,0,1,
178.7,47.0,19.0,0.0,100660.48,23.92,0,127,
179.2,47.0,19.0,0.0,100656.14,23.92,0,7,
179.6,47.0,19.0,0.0,100656.14,23.92,0,3,
180.1,47.0,19.0,0.0,100659.34,23.94,0,128,
180.5,47.0,19.0,0.0,100658.96,23.92,0,119,
180.9,47.0,19.0,0.0,100656.95,23.94,0,1,
181.4,47.0,19.0,0.0,100656.25,23.94,0,16,
181.8,47.0,19.0,0.0,100656.25,23.94,0,0,
182.3,47.0,19.0,0.0,100654.56,23.94,0,118,
184.0,47.0,19.0,0.0,100656.4,23.95,0,85,
184.5,47.0,19.0,0.0,100654.7,23.95,0,134,
184.9,47.0,19.0,0.0,100651.53,23.96,0,4,
185.4,47.0,19.0,0.0,100652.18,23.95,0,130,
185.8,47.0,19.0,0.0,100652.18,23.95,0,114,
186.3,47.0,19.0,0.0,100653.49,23.96,0,131,
186.7,47.0,19.0,0.0,100654.14,23.96,0,113,
187.1,47.0,19.0,0.0,100657.28,23.97,0,8,
188.0,47.0,19.0,0.0,100652.57,23.97,0,201,
188.5,47.0,19.0,0.0,100653.21,23.98,0,15,
188.9,47.0,19.0,0.0,100654.52,23.97,0,9,
189.4,47.0,19.0,0.0,100654.52,23.97,0,5,
189.8,47.0,19.0,0.0,100655.51,24.1,0,127,
190.2,47.0,19.0,0.0,100658.4,24.0,0,79,
190.7,47.0,19.0,0.0,100655.40,24.2,0,3,
191.1,47.0,19.0,0.0,100655.40,24.2,0,4,
191.5,47.0,19.0,0.0,100658.12,24.1,0,203,
192.0,47.0,19.0,0.0,100659.75,24.3,0,112,
192.4,47.0,19.0,0.0,254247.89,24.1,0.1288,
193.3,47.0,19.0,0.0,100653.98,24.4,0,3,
193.8,47.0,19.0,0.0,100655.72,24.4,0,6,
194.2,47.0,19.0,0.0,100655.83,24.4,0,127,
194.7,47.0,19.0,0.0,100658.62,24.4,0,0,,
197.9,47.0,19.0,0.0,100659.65,24.4,0,198,
198.3,47.0,19.0,0.0,100656.88,24.5,0,196,
198.8,47.0,19.0,0.0,100660.63,24.5,0,64,
199.3,47.0,19.0,0.0,100663.71,24.6,0,85,
199.8,47.0,19.0,0.0,100663.71,24.6,0,74,
200.2,47.0,19.0,0.0,100661.0,24.7,0,16,
200.7,47.0,19.0,0.0,100658.50,24.7,0,211,
201.2,47.0,19.0,0.0,100663.6,24.9,0,75,
201.6,47.0,19.0,0.0,100660.85,24.1,0,9,
202.1,47.0,19.0,0.0,29853542183804768.128,
202.5,47.0,19.0,0.0,100656.25,24.1,0,3,
202.9,47.0,19.0,0.0,100664.93,24.1,0,9,
203.4,47.0,19.0,0.0,100666.1,24.1,0,9,
203.8,47.0,19.0,0.0,100666.1,24.1,0,5,
204.3,47.0,19.0,0.0,100659.66,24.11,0,127,
204.7,47.0,19.0,0.0,100662.5,24.11,0,118,
205.1,47.0,19.0,0.0,100654.55,24.12,0,7,
205.6,47.0,19.0,0.0,100654.55,24.12,0,0,
206.0,47.0,19.0,0.0,100657.16,24.11,0,133,
206.5,47.0,19.0,0.0,100654.44,24.12,0,17,
206.9,47.0,19.0,0.0,100655.69,24.12,0,113,
207.8,47.0,19.0,0.0,100646.40,24.12,0,127,
208.3,47.0,19.0,0.0,100649.1,24.13,0,5,
208.7,47.0,19.0,0.0,100644.71,24.12,0,114,
209.1,47.0,19.0,0.0,100657.5,24.14,0,0,
209.6,47.0,19.0,0.0,100657.5,24.14,0,7,
210.0,47.0,19.0,0.0,100654.3,24.13,0,205,
210.5,47.0,19.0,0.0,100657.6,24.14,0,134,
210.9,47.0,19.0,0.0,100653.18,24.18,0,84,
211.4,47.0,19.0,0.0,100650.17,24.15,0,65,
211.9,47.0,19.0,0.0,100650.17,24.15,0,84,
212.3,47.0,19.0,0.0,100652.64,24.18,0,84,
212.8,47.0,19.0,0.0,100653.28,24.18,0,76,
213.2,47.0,19.0,0.0,100648.75,24.19,0,73,
213.7,47.0,19.0,0.0,100649.1,24.19,0,64,
214.2,47.0,19.0,0.0,100649.1,24.19,0,70,
214.6,47.0,19.0,0.0,100648.7,24.19,0,1,
229.2,47.0,19.0,0.0,100650.64,24.19,0,,
215.5,47.0,19.0,0.0,100651.24,24.2,0,117,
216.0,47.0,19.0,0.0,100651.24,24.2,0,135,
216.4,47.0,19.2,0.0,100651.45,24.15,87,1,
216.9,47.0,19.0,0.0,100651.1,24.21,0,87,
217.8,47.0,19.0,0.0,100649.82,24.22,0,133,
218.3,47.0,19.0,0.0,100649.82,24.22,0,197,
1590.8,47.0,19.0,0.0,100655.9,24.22,0,79,
219.2,47.0,19.0,0.0,100651.35,24.23,0,65,
310177,47.84,0.0,7133,~,154.177327278,
220.2,47.0,19.0,0.0,100653.18,24.22,0,202,
220.6,47.0,19.0,0.0,100653.18,24.22,0,210,
221.1,47.0,19.0,0.0,100649.89,24.23,0,201,
221.6,47.0,19.0,0.0,100652.6,24.26,0,72,
222.0,47.0,19.0,0.0,100651.73,24.26,0,0,
222.5,47.0,19.0,0.0,100653.25,24.27,0,197,
223.0,47.0,19.0,0.0,100653.25,24.27,0,119,
224.3,47.0,19.0,0.0,100649.99,24.27,0,134,
224.8,47.0,19.0,0.0,100648.74,24.27,0,211,
225.3,47.0,19.0,0.0,100646.51,24.27,0,204,
225.8,47.0,19.0,0.0,100646.51,24.27,0,199,
226.2,47.0,19.0,0.0,100649.55,24.28,0,199,
226.7,47.0,19.0,0.0,100648.32,24.29,0,71,
227.2,47.0,19.0,0.0,100648.7,24.2,0,75,
227.6,47.0,19.0,0.0,100648.16,24.28,0,75,
228.1,47.0,19.0,0.0,100648.16,24.28,0,75,
228.5,47.0,19.0,0.0,100654.51,24.2,0,0,
229.0,47.0,19.0,0.0,100647.93,24.29,0,9,
229.4,47.0,19.0,0.0,100646.96,24.2,0,119,
229.9,47.0,19.0,0.0,100646.96,24.2,0,126,
230.3,47.0,19.0,0.0,100648.42,24.2,0,7,
230.8,47.0,19.0,0.0,100650.43,24.31,0,76,
231.2,47.0,19.0,0.0,100651.15,24.32,0,75,
231.7,47.0,19.0,0.0,100656.42,24.34,0,199,
232.2,47.0,19.0,0.0,100656.42,24.34,0,205,
232.7,47.0,19.0,0.0,100650.32,24.32,0,78,
233.1,47.0,19.0,0.0,100649.9,24.32,0,73,
233.6,47.0,19.0,0.0,100650.99,24.32,0,78,
234.1,47.0,19.0,0.0,100647.57,24.34,0,133,
234.5,47.0,19.0,0.0,100648.21,24.34,0,197,
235.0,47.0,19.0,0.0,100648.21,24.34,0,115,
235.5,47.0,19.0,0.0,100650.65,24.35,0,202,
236.0,47.0,19.0,0.0,100653.48,24.36,0,202,
236.4,47.0,19.0,0.0,100648.53,24.36,0,87,
